GAT(
  (gat_layers): ModuleList(
    (0): GATConv(
      (fc): Linear(in_features=3703, out_features=256, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
    (1): GATConv(
      (fc): Linear(in_features=256, out_features=256, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
    (2): GATConv(
      (fc): Linear(in_features=256, out_features=6, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
  )
)
Epoch 00125 | Time(s) 3.6118 | Loss 0.4104 | TrainAcc 0.8583 | ValAcc 0.6640 | f1-score 0.4720 |ETputs(KTEPS) 3.44| GPU : 0.0 MB 
Epoch 00126 | Time(s) 3.6093 | Loss 0.4494 | TrainAcc 0.8250 | ValAcc 0.6680 | f1-score 0.5240 |ETputs(KTEPS) 3.44| GPU : 0.0 MB 
Epoch 00127 | Time(s) 3.6067 | Loss 0.4925 | TrainAcc 0.7917 | ValAcc 0.6680 | f1-score 0.4620 |ETputs(KTEPS) 3.45| GPU : 0.0 MB 
Epoch 00128 | Time(s) 3.6042 | Loss 0.5458 | TrainAcc 0.8167 | ValAcc 0.6640 | f1-score 0.5160 |ETputs(KTEPS) 3.45| GPU : 0.0 MB 
Epoch 00129 | Time(s) 3.6001 | Loss 0.4569 | TrainAcc 0.8250 | ValAcc 0.6640 | f1-score 0.4660 |ETputs(KTEPS) 3.45| GPU : 0.0 MB 
Epoch 00130 | Time(s) 3.5921 | Loss 0.4276 | TrainAcc 0.8500 | ValAcc 0.6680 | f1-score 0.4880 |ETputs(KTEPS) 3.46| GPU : 0.0 MB 
Epoch 00131 | Time(s) 3.5894 | Loss 0.5024 | TrainAcc 0.7917 | ValAcc 0.6640 | f1-score 0.5180 |ETputs(KTEPS) 3.46| GPU : 0.0 MB 
Epoch 00132 | Time(s) 3.5911 | Loss 0.5607 | TrainAcc 0.7667 | ValAcc 0.6520 | f1-score 0.5160 |ETputs(KTEPS) 3.46| GPU : 0.0 MB 
Epoch 00133 | Time(s) 3.5855 | Loss 0.5665 | TrainAcc 0.7750 | ValAcc 0.6420 | f1-score 0.5080 |ETputs(KTEPS) 3.47| GPU : 0.0 MB 
Epoch 00134 | Time(s) 3.5841 | Loss 0.4559 | TrainAcc 0.8417 | ValAcc 0.6440 | f1-score 0.4880 |ETputs(KTEPS) 3.47| GPU : 0.0 MB 
Epoch 00135 | Time(s) 3.5846 | Loss 0.5304 | TrainAcc 0.7917 | ValAcc 0.6440 | f1-score 0.4680 |ETputs(KTEPS) 3.47| GPU : 0.0 MB 
Epoch 00136 | Time(s) 3.5796 | Loss 0.6316 | TrainAcc 0.7250 | ValAcc 0.6460 | f1-score 0.4960 |ETputs(KTEPS) 3.47| GPU : 0.0 MB 
Epoch 00137 | Time(s) 3.5766 | Loss 0.4456 | TrainAcc 0.7917 | ValAcc 0.6480 | f1-score 0.4940 |ETputs(KTEPS) 3.48| GPU : 0.0 MB 
Epoch 00138 | Time(s) 3.5746 | Loss 0.4350 | TrainAcc 0.8250 | ValAcc 0.6540 | f1-score 0.5180 |ETputs(KTEPS) 3.48| GPU : 0.0 MB 
Epoch 00139 | Time(s) 3.5692 | Loss 0.5707 | TrainAcc 0.7833 | ValAcc 0.6520 | f1-score 0.5040 |ETputs(KTEPS) 3.48| GPU : 0.0 MB 
Epoch 00140 | Time(s) 3.5654 | Loss 0.5019 | TrainAcc 0.7917 | ValAcc 0.6560 | f1-score 0.5360 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00141 | Time(s) 3.5640 | Loss 0.4395 | TrainAcc 0.8083 | ValAcc 0.6600 | f1-score 0.4840 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00142 | Time(s) 3.5598 | Loss 0.4892 | TrainAcc 0.8000 | ValAcc 0.6620 | f1-score 0.4980 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00143 | Time(s) 3.5567 | Loss 0.4968 | TrainAcc 0.7833 | ValAcc 0.6640 | f1-score 0.4960 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00144 | Time(s) 3.5572 | Loss 0.5415 | TrainAcc 0.7917 | ValAcc 0.6620 | f1-score 0.4740 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00145 | Time(s) 3.5513 | Loss 0.4646 | TrainAcc 0.8417 | ValAcc 0.6580 | f1-score 0.4900 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00146 | Time(s) 3.5500 | Loss 0.6137 | TrainAcc 0.7000 | ValAcc 0.6620 | f1-score 0.5020 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00147 | Time(s) 3.5486 | Loss 0.5196 | TrainAcc 0.7917 | ValAcc 0.6640 | f1-score 0.5200 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00148 | Time(s) 3.5500 | Loss 0.4847 | TrainAcc 0.7917 | ValAcc 0.6640 | f1-score 0.4760 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00149 | Time(s) 3.5533 | Loss 0.5265 | TrainAcc 0.7917 | ValAcc 0.6620 | f1-score 0.4800 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00150 | Time(s) 3.5533 | Loss 0.5395 | TrainAcc 0.7750 | ValAcc 0.6600 | f1-score 0.4760 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00151 | Time(s) 3.5561 | Loss 0.5784 | TrainAcc 0.7833 | ValAcc 0.6620 | f1-score 0.4900 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00152 | Time(s) 3.5602 | Loss 0.4122 | TrainAcc 0.8167 | ValAcc 0.6600 | f1-score 0.5040 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00153 | Time(s) 3.5576 | Loss 0.6138 | TrainAcc 0.7333 | ValAcc 0.6520 | f1-score 0.5180 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00154 | Time(s) 3.5561 | Loss 0.4570 | TrainAcc 0.8167 | ValAcc 0.6500 | f1-score 0.4760 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00155 | Time(s) 3.5577 | Loss 0.5377 | TrainAcc 0.7750 | ValAcc 0.6440 | f1-score 0.4720 |ETputs(KTEPS) 3.49| GPU : 0.0 MB 
Epoch 00156 | Time(s) 3.5547 | Loss 0.5787 | TrainAcc 0.7667 | ValAcc 0.6440 | f1-score 0.4980 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00157 | Time(s) 3.5547 | Loss 0.4674 | TrainAcc 0.8250 | ValAcc 0.6400 | f1-score 0.4640 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00158 | Time(s) 3.5550 | Loss 0.4746 | TrainAcc 0.8500 | ValAcc 0.6400 | f1-score 0.4860 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00159 | Time(s) 3.5551 | Loss 0.4365 | TrainAcc 0.8500 | ValAcc 0.6420 | f1-score 0.4780 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00160 | Time(s) 3.5527 | Loss 0.5616 | TrainAcc 0.7583 | ValAcc 0.6480 | f1-score 0.4840 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00161 | Time(s) 3.5493 | Loss 0.4136 | TrainAcc 0.8500 | ValAcc 0.6540 | f1-score 0.5000 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00162 | Time(s) 3.5502 | Loss 0.4617 | TrainAcc 0.8333 | ValAcc 0.6640 | f1-score 0.4880 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00163 | Time(s) 3.5512 | Loss 0.5091 | TrainAcc 0.8000 | ValAcc 0.6700 | f1-score 0.4640 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00164 | Time(s) 3.5497 | Loss 0.4662 | TrainAcc 0.8333 | ValAcc 0.6700 | f1-score 0.4760 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00165 | Time(s) 3.5490 | Loss 0.5652 | TrainAcc 0.7667 | ValAcc 0.6780 | f1-score 0.4960 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00166 | Time(s) 3.5468 | Loss 0.5939 | TrainAcc 0.7583 | ValAcc 0.6820 | f1-score 0.5260 |ETputs(KTEPS) 3.50| GPU : 0.0 MB 
Epoch 00167 | Time(s) 3.5437 | Loss 0.4996 | TrainAcc 0.7917 | ValAcc 0.6820 | f1-score 0.4660 |ETputs(KTEPS) 3.51| GPU : 0.0 MB 
Epoch 00168 | Time(s) 3.5368 | Loss 0.4735 | TrainAcc 0.7833 | ValAcc 0.6800 | f1-score 0.5180 |ETputs(KTEPS) 3.51| GPU : 0.0 MB 
Epoch 00169 | Time(s) 3.5292 | Loss 0.4254 | TrainAcc 0.8333 | ValAcc 0.6780 | f1-score 0.4920 |ETputs(KTEPS) 3.52| GPU : 0.0 MB 
Epoch 00170 | Time(s) 3.5271 | Loss 0.4655 | TrainAcc 0.7833 | ValAcc 0.6780 | f1-score 0.5040 |ETputs(KTEPS) 3.52| GPU : 0.0 MB 
Epoch 00171 | Time(s) 3.5283 | Loss 0.5179 | TrainAcc 0.7833 | ValAcc 0.6740 | f1-score 0.5260 |ETputs(KTEPS) 3.52| GPU : 0.0 MB 
Epoch 00172 | Time(s) 3.5263 | Loss 0.5412 | TrainAcc 0.7750 | ValAcc 0.6640 | f1-score 0.4760 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00173 | Time(s) 3.5253 | Loss 0.5045 | TrainAcc 0.8167 | ValAcc 0.6580 | f1-score 0.5280 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00174 | Time(s) 3.5254 | Loss 0.5709 | TrainAcc 0.7750 | ValAcc 0.6500 | f1-score 0.4860 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00175 | Time(s) 3.5271 | Loss 0.4525 | TrainAcc 0.8333 | ValAcc 0.6500 | f1-score 0.4680 |ETputs(KTEPS) 3.52| GPU : 0.0 MB 
Epoch 00176 | Time(s) 3.5250 | Loss 0.6173 | TrainAcc 0.7417 | ValAcc 0.6440 | f1-score 0.4860 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00177 | Time(s) 3.5236 | Loss 0.3673 | TrainAcc 0.8583 | ValAcc 0.6420 | f1-score 0.4820 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00178 | Time(s) 3.5185 | Loss 0.4188 | TrainAcc 0.8333 | ValAcc 0.6420 | f1-score 0.5000 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00179 | Time(s) 3.5177 | Loss 0.5370 | TrainAcc 0.7833 | ValAcc 0.6460 | f1-score 0.4840 |ETputs(KTEPS) 3.53| GPU : 0.0 MB 
Epoch 00180 | Time(s) 3.5158 | Loss 0.4003 | TrainAcc 0.8417 | ValAcc 0.6500 | f1-score 0.4980 |ETputs(KTEPS) 3.54| GPU : 0.0 MB 
Epoch 00181 | Time(s) 3.5131 | Loss 0.5666 | TrainAcc 0.7583 | ValAcc 0.6560 | f1-score 0.4500 |ETputs(KTEPS) 3.54| GPU : 0.0 MB 
Epoch 00182 | Time(s) 3.5119 | Loss 0.4909 | TrainAcc 0.8167 | ValAcc 0.6560 | f1-score 0.5020 |ETputs(KTEPS) 3.54| GPU : 0.0 MB 
Epoch 00183 | Time(s) 3.5072 | Loss 0.5147 | TrainAcc 0.8000 | ValAcc 0.6600 | f1-score 0.5180 |ETputs(KTEPS) 3.54| GPU : 0.0 MB 
Epoch 00184 | Time(s) 3.5025 | Loss 0.5683 | TrainAcc 0.7667 | ValAcc 0.6600 | f1-score 0.4940 |ETputs(KTEPS) 3.55| GPU : 0.0 MB 
Epoch 00185 | Time(s) 3.5007 | Loss 0.5012 | TrainAcc 0.8083 | ValAcc 0.6620 | f1-score 0.5140 |ETputs(KTEPS) 3.55| GPU : 0.0 MB 
Epoch 00186 | Time(s) 3.4973 | Loss 0.5911 | TrainAcc 0.7667 | ValAcc 0.6580 | f1-score 0.4940 |ETputs(KTEPS) 3.55| GPU : 0.0 MB 
Epoch 00187 | Time(s) 3.4961 | Loss 0.4015 | TrainAcc 0.8333 | ValAcc 0.6580 | f1-score 0.5260 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00188 | Time(s) 3.4956 | Loss 0.5010 | TrainAcc 0.8333 | ValAcc 0.6580 | f1-score 0.4920 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00189 | Time(s) 3.4940 | Loss 0.5305 | TrainAcc 0.8250 | ValAcc 0.6560 | f1-score 0.5080 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00190 | Time(s) 3.4932 | Loss 0.4913 | TrainAcc 0.8000 | ValAcc 0.6580 | f1-score 0.4580 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00191 | Time(s) 3.4915 | Loss 0.4256 | TrainAcc 0.8167 | ValAcc 0.6600 | f1-score 0.5060 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00192 | Time(s) 3.4895 | Loss 0.5121 | TrainAcc 0.7833 | ValAcc 0.6600 | f1-score 0.4860 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00193 | Time(s) 3.4871 | Loss 0.4773 | TrainAcc 0.7917 | ValAcc 0.6640 | f1-score 0.4800 |ETputs(KTEPS) 3.56| GPU : 0.0 MB 
Epoch 00194 | Time(s) 3.4865 | Loss 0.4255 | TrainAcc 0.8417 | ValAcc 0.6620 | f1-score 0.4920 |ETputs(KTEPS) 3.57| GPU : 0.0 MB 
Epoch 00195 | Time(s) 3.4847 | Loss 0.5190 | TrainAcc 0.8167 | ValAcc 0.6640 | f1-score 0.4720 |ETputs(KTEPS) 3.57| GPU : 0.0 MB 
Epoch 00196 | Time(s) 3.4822 | Loss 0.5492 | TrainAcc 0.7750 | ValAcc 0.6600 | f1-score 0.4840 |ETputs(KTEPS) 3.57| GPU : 0.0 MB 
Epoch 00197 | Time(s) 3.4807 | Loss 0.5692 | TrainAcc 0.7583 | ValAcc 0.6640 | f1-score 0.4720 |ETputs(KTEPS) 3.57| GPU : 0.0 MB 
Epoch 00198 | Time(s) 3.4802 | Loss 0.5305 | TrainAcc 0.8083 | ValAcc 0.6660 | f1-score 0.4760 |ETputs(KTEPS) 3.57| GPU : 0.0 MB 
Epoch 00199 | Time(s) 3.4771 | Loss 0.4202 | TrainAcc 0.8250 | ValAcc 0.6640 | f1-score 0.5100 |ETputs(KTEPS) 3.58| GPU : 0.0 MB 
Test Accuracy 0.6690 | F1-score 0.5060
